full_lemma,freq,freq_class,rank,prop,cum_sum_prop
et armageddon,1,9,119,2.2574892204889722e-5,0.9646251439149377
et årsløp,1,9,119,2.2574892204889722e-5,0.9646477188071426
et årsverk,1,9,119,2.2574892204889722e-5,0.9646702936993474
et årti,1,9,119,2.2574892204889722e-5,0.9646928685915523
et artilleri,1,9,119,2.2574892204889722e-5,0.9647154434837573
et artsmangfold,1,9,119,2.2574892204889722e-5,0.9647380183759622
et årtusen,1,9,119,2.2574892204889722e-5,0.964760593268167
et askebeger,1,9,119,2.2574892204889722e-5,0.9647831681603719
et astmabarn,1,9,119,2.2574892204889722e-5,0.9648057430525768
et asylinstitutt,1,9,119,2.2574892204889722e-5,0.9648283179447817
et asylland,1,9,119,2.2574892204889722e-5,0.9648508928369866
et asylsenter,1,9,119,2.2574892204889722e-5,0.9648734677291915
et asylsmottak,1,9,119,2.2574892204889722e-5,0.9648960426213964
et asyltall,1,9,119,2.2574892204889722e-5,0.9649186175136013
et atelier,1,9,119,2.2574892204889722e-5,0.9649411924058061
et atlanterhavsvann,1,9,119,2.2574892204889722e-5,0.964963767298011
et atomvåpenspørsmål,1,9,119,2.2574892204889722e-5,0.964986342190216
et åttiår,1,9,119,2.2574892204889722e-5,0.9650089170824209
et august-arrangement,1,9,119,2.2574892204889722e-5,0.9650314919746257
et autoritetssystem,1,9,119,2.2574892204889722e-5,0.9650540668668306
et avbrekk,1,9,119,2.2574892204889722e-5,0.9650766417590355
et avfallsforbrenningsanlegg,1,9,119,2.2574892204889722e-5,0.9650992166512404
et avgiftsnivå,1,9,119,2.2574892204889722e-5,0.9651217915434452
et avgudsbilde,1,9,119,2.2574892204889722e-5,0.9651443664356502
et avisbud,1,9,119,2.2574892204889722e-5,0.9651669413278551
et avisoppslag,1,9,119,2.2574892204889722e-5,0.9651895162200599
et avisstativ,1,9,119,2.2574892204889722e-5,0.9652120911122648
et avisutklipp,1,9,119,2.2574892204889722e-5,0.9652346660044697
et avslutningskapittel,1,9,119,2.2574892204889722e-5,0.9652572408966746
et avsnitt,1,9,119,2.2574892204889722e-5,0.9652798157888794
et avtaleår,1,9,119,2.2574892204889722e-5,0.9653023906810844
et avtaleverk,1,9,119,2.2574892204889722e-5,0.9653249655732893
et avtrykk,1,9,119,2.2574892204889722e-5,0.9653475404654942
et B-landslag,1,9,119,2.2574892204889722e-5,0.965370115357699
et babyliv,1,9,119,2.2574892204889722e-5,0.9653926902499039
et babyprodukt,1,9,119,2.2574892204889722e-5,0.9654152651421088
et badeskum,1,9,119,2.2574892204889722e-5,0.9654378400343138
et bakeri,1,9,119,2.2574892204889722e-5,0.9654604149265186
et baklengsmål,1,9,119,2.2574892204889722e-5,0.9654829898187235
et bakteppe,1,9,119,2.2574892204889722e-5,0.9655055647109284
et balansebrett,1,9,119,2.2574892204889722e-5,0.9655281396031333
et bandnavn,1,9,119,2.2574892204889722e-5,0.9655507144953381
et baneforhold,1,9,119,2.2574892204889722e-5,0.965573289387543
et bankfolk,1,9,119,2.2574892204889722e-5,0.965595864279748
et bankinnskudd,1,9,119,2.2574892204889722e-5,0.9656184391719529
et barndomshjem,1,9,119,2.2574892204889722e-5,0.9656410140641577
et barne-TV-program,1,9,119,2.2574892204889722e-5,0.9656635889563626
et barnearbeid,1,9,119,2.2574892204889722e-5,0.9656861638485675
et barnebilde,1,9,119,2.2574892204889722e-5,0.9657087387407725
et barneekteskap,1,9,119,2.2574892204889722e-5,0.9657313136329773
et barnefond,1,9,119,2.2574892204889722e-5,0.9657538885251822
et barneklær,1,9,119,2.2574892204889722e-5,0.9657764634173871
et barneprogram,1,9,119,2.2574892204889722e-5,0.9657990383095919
et barnetog,1,9,119,2.2574892204889722e-5,0.9658216132017968
et bartenderkurs,1,9,119,2.2574892204889722e-5,0.9658441880940017
et båtforlis,1,9,119,2.2574892204889722e-5,0.9658667629862067
et båtliv,1,9,119,2.2574892204889722e-5,0.9658893378784115
et bedehus,1,9,119,2.2574892204889722e-5,0.9659119127706164
et bedrag,1,9,119,2.2574892204889722e-5,0.9659344876628213
et bedriftsmarked,1,9,119,2.2574892204889722e-5,0.9659570625550262
et behandlingstilbud,1,9,119,2.2574892204889722e-5,0.965979637447231
et bekjennelsesskrift,1,9,119,2.2574892204889722e-5,0.966002212339436
et belegg,1,9,119,2.2574892204889722e-5,0.9660247872316409
et benzodiazepin,1,9,119,2.2574892204889722e-5,0.9660473621238458
et beredskapshjem,1,9,119,2.2574892204889722e-5,0.9660699370160506
et berg,1,9,119,2.2574892204889722e-5,0.9660925119082555
et beskatningsnivå,1,9,119,2.2574892204889722e-5,0.9661150868004604
et beskatningssystem,1,9,119,2.2574892204889722e-5,0.9661376616926654
et beskatningstidspunkt,1,9,119,2.2574892204889722e-5,0.9661602365848702
et beslutningsgrunnlag,1,9,119,2.2574892204889722e-5,0.9661828114770751
et beslutningstempo,1,9,119,2.2574892204889722e-5,0.96620538636928
et bestillingsoppdrag,1,9,119,2.2574892204889722e-5,0.9662279612614849
et besvær,1,9,119,2.2574892204889722e-5,0.9662505361536897
et biland,1,9,119,2.2574892204889722e-5,0.9662731110458946
et bildemateriale,1,9,119,2.2574892204889722e-5,0.9662956859380996
et bilkjøp,1,9,119,2.2574892204889722e-5,0.9663182608303045
et bilkjøper-land,1,9,119,2.2574892204889722e-5,0.9663408357225093
et billettsystem,1,9,119,2.2574892204889722e-5,0.9663634106147142
et billøp,1,9,119,2.2574892204889722e-5,0.9663859855069191
et bilutslipp,1,9,119,2.2574892204889722e-5,0.9664085603991239
et bilvindu,1,9,119,2.2574892204889722e-5,0.9664311352913288
et Birds-bokbind,1,9,119,2.2574892204889722e-5,0.9664537101835338
et bispedømme,1,9,119,2.2574892204889722e-5,0.9664762850757387
et bjørnebær,1,9,119,2.2574892204889722e-5,0.9664988599679435
et blåbær,1,9,119,2.2574892204889722e-5,0.9665214348601484
et blekansikt,1,9,119,2.2574892204889722e-5,0.9665440097523533
et blekk,1,9,119,2.2574892204889722e-5,0.9665665846445582
et blikkfang,1,9,119,2.2574892204889722e-5,0.966589159536763
et blindspor,1,9,119,2.2574892204889722e-5,0.966611734428968
et blinkskudd,1,9,119,2.2574892204889722e-5,0.9666343093211729
et blodomløp,1,9,119,2.2574892204889722e-5,0.9666568842133778
et blodspor,1,9,119,2.2574892204889722e-5,0.9666794591055826
et blunk,1,9,119,2.2574892204889722e-5,0.9667020339977875
et BMW-folk,1,9,119,2.2574892204889722e-5,0.9667246088899925
et bo-oppgjør,1,9,119,2.2574892204889722e-5,0.9667471837821974
et board,1,9,119,2.2574892204889722e-5,0.9667697586744022
et boblestoff,1,9,119,2.2574892204889722e-5,0.9667923335666071
et boliglån,1,9,119,2.2574892204889722e-5,0.966814908458812
et boligområde,1,9,119,2.2574892204889722e-5,0.9668374833510169
et bombardement,1,9,119,2.2574892204889722e-5,0.9668600582432217
et bombeattentat,1,9,119,2.2574892204889722e-5,0.9668826331354267
et bombefly,1,9,119,2.2574892204889722e-5,0.9669052080276316
et bombetokt,1,9,119,2.2574892204889722e-5,0.9669277829198365
et bondevett,1,9,119,2.2574892204889722e-5,0.9669503578120413
et bonuspoeng,1,9,119,2.2574892204889722e-5,0.9669729327042462
et bortemøte,1,9,119,2.2574892204889722e-5,0.9669955075964511
et bortfall,1,9,119,2.2574892204889722e-5,0.967018082488656
et boss,1,9,119,2.2574892204889722e-5,0.9670406573808609
et bosspann,1,9,119,2.2574892204889722e-5,0.9670632322730658
et bosted,1,9,119,2.2574892204889722e-5,0.9670858071652707
et Boys-medlem,1,9,119,2.2574892204889722e-5,0.9671083820574755
et brannvarslingsanlegg,1,9,119,2.2574892204889722e-5,0.9671309569496804
et bransjefolk,1,9,119,2.2574892204889722e-5,0.96715353184188535
et bredbåndsabonnement,1,9,119,2.2574892204889722e-5,0.9671761067340903
et brekk,1,9,119,2.2574892204889722e-5,0.9671986816262951
et brennpunkt-program,1,9,119,2.2574892204889722e-5,0.9672212565185
et brensel,1,9,119,2.2574892204889722e-5,0.9672438314107049
et bringebær,1,9,119,2.2574892204889722e-5,0.9672664063029098
et broderland,1,9,119,2.2574892204889722e-5,0.9672889811951146
et bruddstykke,1,9,119,2.2574892204889722e-5,0.9673115560873196
et bruksformål,1,9,119,2.2574892204889722e-5,0.9673341309795245
et bruksområde,1,9,119,2.2574892204889722e-5,0.9673567058717294
et bruktsalg,1,9,119,2.2574892204889722e-5,0.9673792807639342
et bry,1,9,119,2.2574892204889722e-5,0.9674018556561391
et brystpanel,1,9,119,2.2574892204889722e-5,0.967424430548344
et budsjettsamarbeid,1,9,119,2.2574892204889722e-5,0.967447005440549
et budsjettunderskudd,1,9,119,2.2574892204889722e-5,0.9674695803327538
et bulgogisted,1,9,119,2.2574892204889722e-5,0.9674921552249587
et bunnfradrag,1,9,119,2.2574892204889722e-5,0.9675147301171636
et bursdagsbarn,1,9,119,2.2574892204889722e-5,0.9675373050093685
et bursdagsselskap,1,9,119,2.2574892204889722e-5,0.9675598799015733
et busselskap,1,9,119,2.2574892204889722e-5,0.9675824547937782
et busslass,1,9,119,2.2574892204889722e-5,0.9676050296859832
et busstopp,1,9,119,2.2574892204889722e-5,0.967627604578188
et butikkkjede,1,9,119,2.2574892204889722e-5,0.9676501794703929
et bybilde,1,9,119,2.2574892204889722e-5,0.9676727543625978
et byggmesterfirma,1,9,119,2.2574892204889722e-5,0.9676953292548027
et bylandskap,1,9,119,2.2574892204889722e-5,0.9677179041470075
et byliv,1,9,119,2.2574892204889722e-5,0.9677404790392125
et byrå,1,9,119,2.2574892204889722e-5,0.9677630539314174
et bysamfunn,1,9,119,2.2574892204889722e-5,0.9677856288236223
et bystyremøte,1,9,119,2.2574892204889722e-5,0.9678082037158271
et bystyrevedtak,1,9,119,2.2574892204889722e-5,0.967830778608032
et bytte,1,9,119,2.2574892204889722e-5,0.9678533535002369
et cannabismarked,1,9,119,2.2574892204889722e-5,0.9678759283924419
et Ceausescu-diktaturet,1,9,119,2.2574892204889722e-5,0.9678985032846467
et Chongqing-universitet,1,9,119,2.2574892204889722e-5,0.9679210781768516
et CO-2-utslipp,1,9,119,2.2574892204889722e-5,0.9679436530690565
et cO2-utslipp,1,9,119,2.2574892204889722e-5,0.9679662279612614
et Country-ikon,1,9,119,2.2574892204889722e-5,0.9679888028534662
et countryfan,1,9,119,2.2574892204889722e-5,0.9680113777456711
et cupcakeinnspill,1,9,119,2.2574892204889722e-5,0.9680339526378761
et Cupcakesdilemma,1,9,119,2.2574892204889722e-5,0.968056527530081
et curling-EM,1,9,119,2.2574892204889722e-5,0.9680791024222858
et curling-sluttspill,1,9,119,2.2574892204889722e-5,0.9681016773144907
et dalføre,1,9,119,2.2574892204889722e-5,0.9681242522066956
et dampbad,1,9,119,2.2574892204889722e-5,0.9681468270989005
et dannelsesideal,1,9,119,2.2574892204889722e-5,0.9681694019911053
et dansebandantrekk,1,9,119,2.2574892204889722e-5,0.9681919768833103
et dansebandnummer,1,9,119,2.2574892204889722e-5,0.9682145517755152
et dansefolk,1,9,119,2.2574892204889722e-5,0.96823712666772
et danseforbund,1,9,119,2.2574892204889722e-5,0.9682597015599249
et dansk,1,9,119,2.2574892204889722e-5,0.9682822764521298
et dasspapir,1,9,119,2.2574892204889722e-5,0.9683048513443347
et dataspillbål,1,9,119,2.2574892204889722e-5,0.9683274262365396
et dataverktøy,1,9,119,2.2574892204889722e-5,0.9683500011287445
et debattklima,1,9,119,2.2574892204889722e-5,0.9683725760209494
et debattprogram,1,9,119,2.2574892204889722e-5,0.9683951509131543
et debattrollpes,1,9,119,2.2574892204889722e-5,0.9684177258053591
et dekke,1,9,119,2.2574892204889722e-5,0.968440300697564
et dekret,1,9,119,2.2574892204889722e-5,0.968462875589769
et delnivå,1,9,119,2.2574892204889722e-5,0.9684854504819739
et delstatsnivå,1,9,119,2.2574892204889722e-5,0.9685080253741787
et designklær,1,9,119,2.2574892204889722e-5,0.9685306002663836
et designprodukt,1,9,119,2.2574892204889722e-5,0.9685531751585885
et detaljnivå,1,9,119,2.2574892204889722e-5,0.9685757500507934
et diagram,1,9,119,2.2574892204889722e-5,0.9685983249429982
et dialogmøte,1,9,119,2.2574892204889722e-5,0.9686208998352032
et do-epos,1,9,119,2.2574892204889722e-5,0.9686434747274081
et dobbeltliv,1,9,119,2.2574892204889722e-5,0.968666049619613
et dobbeltmonarki,1,9,119,2.2574892204889722e-5,0.9686886245118178
et dødsforlis,1,9,119,2.2574892204889722e-5,0.9687111994040227
et dødsoffer,1,9,119,2.2574892204889722e-5,0.9687337742962276
et dogg,1,9,119,2.2574892204889722e-5,0.9687563491884326
et dogme,1,9,119,2.2574892204889722e-5,0.9687789240806374
et dokumentarprosjekt,1,9,119,2.2574892204889722e-5,0.9688014989728423
et dolkestikk,1,9,119,2.2574892204889722e-5,0.9688240738650472
et dollarglis,1,9,119,2.2574892204889722e-5,0.968846648757252
et dommeravhør,1,9,119,2.2574892204889722e-5,0.9688692236494569
et domspremiss,1,9,119,2.2574892204889722e-5,0.9688917985416619
et dop,1,9,119,2.2574892204889722e-5,0.9689143734338668
et drag,1,9,119,2.2574892204889722e-5,0.9689369483260716
et drapssted,1,9,119,2.2574892204889722e-5,0.9689595232182765
et DRG-poeng,1,9,119,2.2574892204889722e-5,0.9689820981104814
et driftsgrunnlag,1,9,119,2.2574892204889722e-5,0.9690046730026863
et drikke,1,9,119,2.2574892204889722e-5,0.9690272478948911
et dritt,1,9,119,2.2574892204889722e-5,0.9690498227870961
et drivstoff-forbruk,1,9,119,2.2574892204889722e-5,0.969072397679301
et drømmeobjekt,1,9,119,2.2574892204889722e-5,0.9690949725715059
et drømmesenario,1,9,119,2.2574892204889722e-5,0.9691175474637107
et drønn,1,9,119,2.2574892204889722e-5,0.9691401223559156
et dubbingselskap,1,9,119,2.2574892204889722e-5,0.9691626972481205
et dusin,1,9,119,2.2574892204889722e-5,0.9691852721403255
et dykkerutstyr,1,9,119,2.2574892204889722e-5,0.9692078470325303
et E-verk,1,9,119,2.2574892204889722e-5,0.9692304219247352
et egennavn,1,9,119,2.2574892204889722e-5,0.9692529968169401
et egghode,1,9,119,2.2574892204889722e-5,0.969275571709145
et eie,1,9,119,2.2574892204889722e-5,0.9692981466013498
et eiendomsmarked,1,9,119,2.2574892204889722e-5,0.9693207214935547
et eiendomsmeglerselskap,1,9,119,2.2574892204889722e-5,0.9693432963857597
et eierselskap,1,9,119,2.2574892204889722e-5,0.9693658712779646
et eierskifte,1,9,119,2.2574892204889722e-5,0.9693884461701694
et Ekkokammer,1,9,119,2.2574892204889722e-5,0.9694110210623743
et eksosrør,1,9,119,2.2574892204889722e-5,0.9694335959545792
et eksperiment,1,9,119,2.2574892204889722e-5,0.969456170846784
et eksplosiv,1,9,119,2.2574892204889722e-5,0.969478745738989
et ekstraarbeid,1,9,119,2.2574892204889722e-5,0.9695013206311939
et ekstrautstyr,1,9,119,2.2574892204889722e-5,0.9695238955233988
et ekteskapsproblem,1,9,119,2.2574892204889722e-5,0.9695464704156036
et elitedemokratiet,1,9,119,2.2574892204889722e-5,0.9695690453078085
et eliteserielag,1,9,119,2.2574892204889722e-5,0.9695916202000134
et EM,1,9,119,2.2574892204889722e-5,0.9696141950922184
et emaljeskilt,1,9,119,2.2574892204889722e-5,0.9696367699844232
et emirat,1,9,119,2.2574892204889722e-5,0.9696593448766281
et en-spill,1,9,119,2.2574892204889722e-5,0.969681919768833
et endelikt,1,9,119,2.2574892204889722e-5,0.9697044946610379
et enebarn,1,9,119,2.2574892204889722e-5,0.9697270695532427
et energiprosjekt,1,9,119,2.2574892204889722e-5,0.9697496444454476
et enevoldsstyre,1,9,119,2.2574892204889722e-5,0.9697722193376526
et englebarn,1,9,119,2.2574892204889722e-5,0.9697947942298575
et enkeltfelt,1,9,119,2.2574892204889722e-5,0.9698173691220623
et enkeltgrep,1,9,119,2.2574892204889722e-5,0.9698399440142672
et enkeltmedlem,1,9,119,2.2574892204889722e-5,0.9698625189064721
et ensemble,1,9,119,2.2574892204889722e-5,0.969885093798677
et entreprenørselskap,1,9,119,2.2574892204889722e-5,0.9699076686908819
et epilepsianfall,1,9,119,2.2574892204889722e-5,0.9699302435830868
et eple,1,9,119,2.2574892204889722e-5,0.9699528184752917
et epletre,1,9,119,2.2574892204889722e-5,0.9699753933674966
et epos,1,9,119,2.2574892204889722e-5,0.9699979682597014
et epost,1,9,119,2.2574892204889722e-5,0.9700205431519063
et etterbarberingsvann,1,9,119,2.2574892204889722e-5,0.9700431180441113
et ettermæle,1,9,119,2.2574892204889722e-5,0.9700656929363161
et etterord,1,9,119,2.2574892204889722e-5,0.970088267828521
et etterslep,1,9,119,2.2574892204889722e-5,0.9701108427207259
et EU-krav,1,9,119,2.2574892204889722e-5,0.9701334176129308
et EU-medlem,1,9,119,2.2574892204889722e-5,0.9701559925051356
et EU-medlemskap,1,9,119,2.2574892204889722e-5,0.9701785673973405
et EU-toppmøte,1,9,119,2.2574892204889722e-5,0.9702011422895455
et EU-utvalg,1,9,119,2.2574892204889722e-5,0.9702237171817504
et evangelium,1,9,119,2.2574892204889722e-5,0.9702462920739552
et fagfelt,1,9,119,2.2574892204889722e-5,0.9702688669661601
et fagforbund,1,9,119,2.2574892204889722e-5,0.970291441858365
et fagmiljø,1,9,119,2.2574892204889722e-5,0.9703140167505699
et familiebånd,1,9,119,2.2574892204889722e-5,0.9703365916427747
et familiebilde,1,9,119,2.2574892204889722e-5,0.9703591665349797
et familieoverhode,1,9,119,2.2574892204889722e-5,0.9703817414271846
et familiesammenbrudd,1,9,119,2.2574892204889722e-5,0.9704043163193895
et familieselskap,1,9,119,2.2574892204889722e-5,0.9704268912115943
et fange,1,9,119,2.2574892204889722e-5,0.9704494661037992
et fangenskap,1,9,119,2.2574892204889722e-5,0.9704720409960041
et fangstfelt,1,9,119,2.2574892204889722e-5,0.9704946158882091
et fangstforhold,1,9,119,2.2574892204889722e-5,0.9705171907804139
et fantasiliv,1,9,119,2.2574892204889722e-5,0.9705397656726188
et fantasivesen,1,9,119,2.2574892204889722e-5,0.9705623405648237
et får,1,9,119,2.2574892204889722e-5,0.9705849154570286
et fartøy,1,9,119,2.2574892204889722e-5,0.9706074903492334
et fasadetema,1,9,119,2.2574892204889722e-5,0.9706300652414384
et fat,1,9,119,2.2574892204889722e-5,0.9706526401336433
et fattigdomsproblem,1,9,119,2.2574892204889722e-5,0.9706752150258481
et fattigfolk,1,9,119,2.2574892204889722e-5,0.970697789918053
et FAU-styre,1,9,119,2.2574892204889722e-5,0.9707203648102579
et favorittband,1,9,119,2.2574892204889722e-5,0.9707429397024628
et favorittkrydder,1,9,119,2.2574892204889722e-5,0.9707655145946676
et favorittstempel,1,9,119,2.2574892204889722e-5,0.9707880894868726
et fe,1,9,119,2.2574892204889722e-5,0.9708106643790775
et fedreland,1,9,119,2.2574892204889722e-5,0.9708332392712824
et feiervesen,1,9,119,2.2574892204889722e-5,0.9708558141634872
et feilskjær,1,9,119,2.2574892204889722e-5,0.9708783890556921
et fellesgode,1,9,119,2.2574892204889722e-5,0.970900963947897
et fellesprosjekt,1,9,119,2.2574892204889722e-5,0.970923538840102
et feltlag,1,9,119,2.2574892204889722e-5,0.9709461137323068
et fem–tiårsperspektiv,1,9,119,2.2574892204889722e-5,0.9709686886245117
et feministfellesskap,1,9,119,2.2574892204889722e-5,0.9709912635167166
et fengselsopphold,1,9,119,2.2574892204889722e-5,0.9710138384089215
et ferskvann,1,9,119,2.2574892204889722e-5,0.9710364133011263
et ferskvannsøkosystem,1,9,119,2.2574892204889722e-5,0.9710589881933313
et festantrekk,1,9,119,2.2574892204889722e-5,0.9710815630855362
et festivalprogram,1,9,119,2.2574892204889722e-5,0.9711041379777411
et festningsanlegg,1,9,119,2.2574892204889722e-5,0.9711267128699459
et fettvev,1,9,119,2.2574892204889722e-5,0.9711492877621508
et fiendebilde,1,9,119,2.2574892204889722e-5,0.9711718626543557
et fiksfakseri,1,9,119,2.2574892204889722e-5,0.9711944375465607
et filmmedium,1,9,119,2.2574892204889722e-5,0.9712170124387655
et filmspråk,1,9,119,2.2574892204889722e-5,0.9712395873309704
et finaleinnslag,1,9,119,2.2574892204889722e-5,0.9712621622231753
et finansaktivum,1,9,119,2.2574892204889722e-5,0.9712847371153801
et finansdepartement,1,9,119,2.2574892204889722e-5,0.971307312007585
et finrom,1,9,119,2.2574892204889722e-5,0.9713298868997899
et Fish-hovedkvarter,1,9,119,2.2574892204889722e-5,0.9713524617919949
et fiskeriformål,1,9,119,2.2574892204889722e-5,0.9713750366841997
et fjernsyn,1,9,119,2.2574892204889722e-5,0.9713976115764046
et fjols,1,9,119,2.2574892204889722e-5,0.9714201864686095
et fjørfeslakteri,1,9,119,2.2574892204889722e-5,0.9714427613608144
